date,值
2024-05-28 08:34:47,435.318024
2024-05-28 08:34:27,435.393738
2024-05-28 08:34:07,430.901428
2024-05-28 08:33:47,428.785645
2024-05-28 08:33:27,428.114838
2024-05-28 08:33:07,426.7224
2024-05-28 08:32:47,428.508972
2024-05-28 08:32:27,428.855042
2024-05-28 08:32:07,428.9932
2024-05-28 08:31:47,431.404938
2024-05-28 08:31:27,430.5294
2024-05-28 08:31:07,433.0735
2024-05-28 08:30:47,423.8193
2024-05-28 08:30:27,426.174377
2024-05-28 08:30:07,431.644348
2024-05-28 08:29:47,430.26
2024-05-28 08:29:27,427.137329
2024-05-28 08:29:07,423.246857
2024-05-28 08:28:47,430.212952
2024-05-28 08:28:27,425.235718
2024-05-28 08:28:07,431.3784
2024-05-28 08:27:47,432.568146
2024-05-28 08:27:27,434.165771
2024-05-28 08:27:07,434.810669
2024-05-28 08:26:47,434.5377
2024-05-28 08:26:27,433.9466
2024-05-28 08:26:07,429.957855
2024-05-28 08:25:47,428.835
2024-05-28 08:25:27,431.2589
2024-05-28 08:25:07,426.013367
2024-05-28 08:24:47,429.355316
2024-05-28 08:24:27,426.490021
2024-05-28 08:24:07,426.181641
2024-05-28 08:23:47,429.426483
2024-05-28 08:23:27,428.2991
2024-05-28 08:23:07,427.892761
2024-05-28 08:22:47,430.2366
2024-05-28 08:22:27,428.526062
2024-05-28 08:22:07,435.717865
2024-05-28 08:21:47,427.962555
2024-05-28 08:21:27,432.329773
2024-05-28 08:21:07,428.386719
2024-05-28 08:20:47,430.9158
2024-05-28 08:20:26,430.168365
2024-05-28 08:20:06,428.998932
2024-05-28 08:19:46,425.357666
2024-05-28 08:19:26,425.197052
2024-05-28 08:19:06,433.29425
2024-05-28 08:18:46,434.189758
2024-05-28 08:18:26,432.071228
2024-05-28 08:18:06,431.613281
2024-05-28 08:17:46,432.553162
2024-05-28 08:17:26,433.431152
2024-05-28 08:17:06,437.742584
2024-05-28 08:16:46,431.011353
2024-05-28 08:16:26,430.100159
2024-05-28 08:16:06,430.529419
2024-05-28 08:15:46,428.559265
2024-05-28 08:15:26,426.63736
2024-05-28 08:15:06,427.904327
2024-05-28 08:14:46,431.803772
2024-05-28 08:14:26,426.785217
2024-05-28 08:14:06,427.013153
2024-05-28 08:13:46,427.669647
2024-05-28 08:13:26,430.108429
2024-05-28 08:13:06,425.432251
2024-05-28 08:12:46,429.9205
2024-05-28 08:12:26,435.3053
2024-05-28 08:12:06,434.45578
2024-05-28 08:11:46,433.7275
2024-05-28 08:11:26,431.531372
2024-05-28 08:11:06,427.9665
2024-05-28 08:10:46,429.1481
2024-05-28 08:10:26,431.523773
2024-05-28 08:10:06,434.442352
2024-05-28 08:09:46,429.186646
2024-05-28 08:09:26,431.17807
2024-05-28 08:09:06,432.626068
2024-05-28 08:08:46,428.4321
2024-05-28 08:08:26,431.0201
2024-05-28 08:08:06,430.259857
2024-05-28 08:07:46,428.425385
2024-05-28 08:07:26,426.1281
2024-05-28 08:07:06,427.576721
2024-05-28 08:06:46,433.652283
2024-05-28 08:06:26,432.167816
2024-05-28 08:06:06,432.444031
2024-05-28 08:05:46,433.316162
2024-05-28 08:05:26,431.991882
2024-05-28 08:05:06,417.66507
2024-05-28 08:04:46,430.186157
2024-05-28 08:04:26,425.8824
2024-05-28 08:04:06,426.308228
2024-05-28 08:03:46,421.7642
2024-05-28 08:03:26,423.0772
2024-05-28 08:03:06,431.839172
2024-05-28 08:02:46,431.68515
2024-05-28 08:02:26,430.45047
2024-05-28 08:02:06,433.3534
2024-05-28 08:01:46,436.144836
2024-05-28 08:01:26,432.965637
2024-05-28 08:01:06,436.355835
2024-05-28 08:00:46,430.3443
2024-05-28 08:00:26,437.74115
2024-05-28 08:00:06,427.15625
2024-05-28 07:59:46,422.021423
2024-05-28 07:59:26,426.281433
2024-05-28 07:59:06,424.521149
2024-05-28 07:58:46,422.630524
2024-05-28 07:58:26,426.903442
2024-05-28 07:58:06,423.436523
2024-05-28 07:57:46,431.030334
2024-05-28 07:57:26,433.217529
2024-05-28 07:57:06,428.456116
2024-05-28 07:56:46,440.1046
2024-05-28 07:56:26,433.567932
2024-05-28 07:56:06,432.084229
2024-05-28 07:55:46,432.162933
2024-05-28 07:55:26,430.558167
2024-05-28 07:55:06,428.673218
2024-05-28 07:54:46,431.332916
2024-05-28 07:54:26,429.012726
2024-05-28 07:54:06,431.118744
2024-05-28 07:53:46,426.146667
2024-05-28 07:53:26,428.668823
2024-05-28 07:53:06,429.281525
2024-05-28 07:52:46,423.1905
2024-05-28 07:52:26,426.083282
2024-05-28 07:52:06,429.80957
2024-05-28 07:51:46,431.469116
2024-05-28 07:51:26,428.3397
2024-05-28 07:51:06,430.3848
2024-05-28 07:50:46,430.658936
2024-05-28 07:50:26,430.109558
2024-05-28 07:50:06,434.041748
2024-05-28 07:49:46,429.532959
2024-05-28 07:48:26,432.225
2024-05-28 07:48:06,429.1501
2024-05-28 07:47:46,426.509583
2024-05-28 07:47:26,429.917969
2024-05-28 07:47:06,432.869781
2024-05-28 07:46:46,433.9963
2024-05-28 07:46:26,431.087341
2024-05-28 07:46:06,434.680939
2024-05-28 07:45:46,425.5882
2024-05-28 07:45:26,432.1643
2024-05-28 07:45:06,428.147766
2024-05-28 07:44:46,429.281158
2024-05-28 07:44:26,427.3436
2024-05-28 07:44:06,423.55368
2024-05-28 07:43:46,423.8082
2024-05-28 07:43:26,426.9193
2024-05-28 07:43:06,422.460876
2024-05-28 07:42:46,428.247681
2024-05-28 07:42:26,425.3931
2024-05-28 07:42:06,426.6023
2024-05-28 07:41:46,428.057129
2024-05-28 07:41:26,430.154236
2024-05-28 07:41:06,432.282623
2024-05-28 07:40:46,438.685028
2024-05-28 07:40:26,435.230133
2024-05-28 07:40:06,432.101776
2024-05-28 07:39:46,440.493347
2024-05-28 07:39:26,437.332916
2024-05-28 07:39:06,434.5599
2024-05-28 07:38:46,431.628357
2024-05-28 07:38:26,431.14328
2024-05-28 07:38:06,429.069366
2024-05-28 07:37:46,431.1931
2024-05-28 07:37:26,421.601
2024-05-28 07:37:06,422.465668
2024-05-28 07:36:46,427.345551
2024-05-28 07:36:26,422.37677
2024-05-28 07:36:06,421.812531
2024-05-28 07:35:46,425.837921
2024-05-28 07:35:26,425.809052
2024-05-28 07:35:06,430.167847
2024-05-28 07:34:46,433.3255
2024-05-28 07:34:26,438.8997
2024-05-28 07:34:05,436.8032
2024-05-28 07:33:45,436.19278
2024-05-28 07:33:25,438.581055
2024-05-28 07:33:05,435.023834
2024-05-28 07:32:45,432.450165
2024-05-28 07:32:25,434.527039
2024-05-28 07:32:05,426.9776
2024-05-28 07:31:45,428.55954
2024-05-28 07:31:25,427.5245
2024-05-28 07:31:05,426.737457
2024-05-28 07:30:45,427.683563
2024-05-28 07:30:25,425.612457
2024-05-28 07:30:05,422.57193
2024-05-28 07:29:45,423.109528
2024-05-28 07:29:25,428.114471
2024-05-28 07:29:05,429.470123
2024-05-28 07:28:45,431.215668
2024-05-28 07:28:25,434.902618
2024-05-28 07:28:05,434.617859
2024-05-28 07:27:45,432.318329
2024-05-28 07:27:25,431.5124
2024-05-28 07:27:05,432.0055
2024-05-28 07:26:45,429.911224
2024-05-28 07:26:25,427.328
2024-05-28 07:26:05,432.8634
2024-05-28 07:25:45,427.156281
2024-05-28 07:25:25,423.866058
2024-05-28 07:25:05,424.98877
2024-05-28 07:24:45,427.0675
2024-05-28 07:24:25,422.456329
2024-05-28 07:24:05,429.18335
2024-05-28 07:23:45,424.335571
2024-05-28 07:23:25,432.896973
2024-05-28 07:23:05,434.618927
2024-05-28 07:22:45,433.473175
2024-05-28 07:22:25,435.0545
2024-05-28 07:22:05,438.599335
2024-05-28 07:21:45,437.900482
2024-05-28 07:21:25,435.375122
2024-05-28 07:21:05,432.600342
2024-05-28 07:20:45,431.4847
2024-05-28 07:20:25,429.9236
2024-05-28 07:20:05,423.898315
2024-05-28 07:19:45,426.125519
2024-05-28 07:19:25,420.880768
2024-05-28 07:19:05,419.967743
2024-05-28 07:18:45,430.576447
2024-05-28 07:18:25,427.472168
2024-05-28 07:18:05,426.545776
2024-05-28 07:17:45,431.612579
2024-05-28 07:17:25,433.115845
2024-05-28 07:17:05,436.420074
2024-05-28 07:16:45,434.52597
2024-05-28 07:16:25,429.555237
2024-05-28 07:16:05,432.7488
2024-05-28 07:15:45,428.305542
2024-05-28 07:15:25,427.485657
2024-05-28 07:15:05,428.770447
2024-05-28 07:14:45,425.708435
2024-05-28 07:14:25,428.650482
2024-05-28 07:14:05,427.8479
2024-05-28 07:13:45,426.064758
2024-05-28 07:13:25,424.968384
2024-05-28 07:13:05,433.3562
2024-05-28 07:12:45,429.636444
2024-05-28 07:12:25,433.161438
2024-05-28 07:12:05,433.715546
2024-05-28 07:11:45,431.320984
2024-05-28 07:11:25,430.517242
2024-05-28 07:11:05,432.09845
2024-05-28 07:10:45,428.592834
2024-05-28 07:10:25,433.74823
2024-05-28 07:10:05,426.342529
2024-05-28 07:09:45,428.210052
2024-05-28 07:09:25,423.908844
2024-05-28 07:09:05,420.6909
2024-05-28 07:08:45,428.313019
2024-05-28 07:08:25,431.616943
2024-05-28 07:08:05,429.7528
2024-05-28 07:07:45,427.338
2024-05-28 07:07:25,433.4027
2024-05-28 07:07:05,434.215668
2024-05-28 07:06:45,428.631531
2024-05-28 07:06:25,432.512756
2024-05-28 07:06:05,431.517059
2024-05-28 07:05:45,434.135559
2024-05-28 07:05:25,433.3694
2024-05-28 07:05:05,430.434845
2024-05-28 07:04:45,428.7547
2024-05-28 07:04:25,436.94635
2024-05-28 07:04:05,429.515076
2024-05-28 07:03:45,433.8108
2024-05-28 07:03:25,429.6362
2024-05-28 07:03:05,429.723541
2024-05-28 07:02:45,427.49823
2024-05-28 07:02:25,428.122955
2024-05-28 07:02:05,423.931183
2024-05-28 07:01:45,428.762634
2024-05-28 07:01:25,426.538635
2024-05-28 07:01:05,427.732
2024-05-28 07:00:45,423.1205
2024-05-28 07:00:25,429.447571
2024-05-28 07:00:05,428.2222
2024-05-28 06:59:45,427.9704
2024-05-28 06:59:25,433.5422
2024-05-28 06:59:05,432.229279
2024-05-28 06:58:45,432.219177
2024-05-28 06:58:25,436.256165
2024-05-28 06:58:05,437.030273
2024-05-28 06:57:45,434.205933
2024-05-28 06:57:25,430.36377
2024-05-28 06:57:05,430.495117
2024-05-28 06:56:45,431.480957
2024-05-28 06:56:25,423.834778
2024-05-28 06:56:05,425.671417
2024-05-28 06:55:45,421.62207
2024-05-28 06:55:25,418.260132
2024-05-28 06:55:05,429.5321
2024-05-28 06:54:45,423.346375
2024-05-28 06:54:25,425.3299
2024-05-28 06:54:05,426.926422
2024-05-28 06:53:45,428.7778
2024-05-28 06:53:25,429.3603
2024-05-28 06:53:05,431.445129
2024-05-28 06:52:45,435.331818
2024-05-28 06:52:25,434.0188
2024-05-28 06:52:05,438.0329
2024-05-28 06:51:45,435.619781
2024-05-28 06:51:25,438.2438
2024-05-28 06:51:05,432.5376
2024-05-28 06:50:45,431.678375
2024-05-28 06:50:25,427.8395
2024-05-28 06:50:05,426.706543
2024-05-28 06:49:45,428.5098
2024-05-28 06:48:25,425.748962
2024-05-28 06:48:05,424.402466
2024-05-28 06:47:45,421.906219
2024-05-28 06:47:25,429.485046
2024-05-28 06:47:05,429.615753
2024-05-28 06:46:45,430.101227
2024-05-28 06:46:25,429.216156
2024-05-28 06:46:05,430.8263
2024-05-28 06:45:44,436.168182
2024-05-28 06:45:24,433.393677
2024-05-28 06:45:04,433.518677
2024-05-28 06:44:44,437.301
2024-05-28 06:44:24,437.6028
2024-05-28 06:44:04,432.953125
2024-05-28 06:43:44,438.763245
2024-05-28 06:43:24,434.561951
2024-05-28 06:43:04,431.57605
2024-05-28 06:42:44,428.764618
2024-05-28 06:42:24,429.3513
2024-05-28 06:42:04,425.468018
2024-05-28 06:41:44,424.034515
2024-05-28 06:41:24,423.435272
2024-05-28 06:41:04,422.990662
2024-05-28 06:40:44,423.555847
2024-05-28 06:40:24,421.3261
2024-05-28 06:40:04,430.190735
2024-05-28 06:39:44,433.302734
2024-05-28 06:39:24,432.2951
2024-05-28 06:39:04,433.684967
2024-05-28 06:38:44,441.674225
2024-05-28 06:38:24,439.279175
2024-05-28 06:38:04,440.190765
2024-05-28 06:37:44,438.8885
2024-05-28 06:37:24,433.362183
2024-05-28 06:37:04,436.514648
2024-05-28 06:36:44,427.559021
2024-05-28 06:36:24,424.403961
2024-05-28 06:36:04,423.467957
2024-05-28 06:35:44,423.8222
2024-05-28 06:35:24,422.585144
2024-05-28 06:35:04,425.0329
2024-05-28 06:34:44,424.756653
2024-05-28 06:34:24,423.658
2024-05-28 06:34:04,430.810638
2024-05-28 06:33:44,427.5767
2024-05-28 06:33:24,429.90976
2024-05-28 06:33:04,433.547424
2024-05-28 06:32:44,437.560547
2024-05-28 06:32:24,437.756866
2024-05-28 06:32:04,436.466827
2024-05-28 06:31:44,434.526123
2024-05-28 06:31:24,435.801239
2024-05-28 06:31:04,431.941284
2024-05-28 06:30:44,433.80307
2024-05-28 06:30:24,427.797546
2024-05-28 06:30:04,427.697937
2024-05-28 06:29:44,426.991
2024-05-28 06:29:24,423.182617
2024-05-28 06:29:04,425.4576
2024-05-28 06:28:44,426.7449
2024-05-28 06:28:24,420.4424
2024-05-28 06:28:04,422.913971
2024-05-28 06:27:44,426.513
2024-05-28 06:27:24,430.008
2024-05-28 06:27:04,430.698456
2024-05-28 06:26:44,432.699066
2024-05-28 06:26:24,430.879761
2024-05-28 06:26:04,431.9344
2024-05-28 06:25:44,440.26532
2024-05-28 06:25:24,438.013458
2024-05-28 06:25:04,432.1205
2024-05-28 06:24:44,434.183624
2024-05-28 06:24:24,434.508636
2024-05-28 06:24:04,434.118744
2024-05-28 06:23:44,430.195984
2024-05-28 06:23:24,432.756378
2024-05-28 06:23:04,424.694855
2024-05-28 06:22:44,422.924255
2024-05-28 06:22:24,428.3286
2024-05-28 06:22:04,423.362152
2024-05-28 06:21:44,423.498627
2024-05-28 06:21:24,425.605347
2024-05-28 06:21:04,423.0122
2024-05-28 06:20:44,431.0369
2024-05-28 06:20:24,429.3107
2024-05-28 06:20:04,434.27002
2024-05-28 06:19:44,431.692169
2024-05-28 06:19:24,439.612885
2024-05-28 06:19:04,436.575531
2024-05-28 06:18:44,436.830963
2024-05-28 06:18:24,431.323181
2024-05-28 06:18:04,430.187561
2024-05-28 06:17:44,432.675476
2024-05-28 06:17:24,424.837921
2024-05-28 06:17:04,424.883148
2024-05-28 06:16:44,423.971252
2024-05-28 06:16:24,426.818176
2024-05-28 06:16:04,421.28772
2024-05-28 06:15:44,429.4321
2024-05-28 06:15:24,428.050446
2024-05-28 06:15:04,427.862885
2024-05-28 06:14:44,430.284241
2024-05-28 06:14:24,431.735229
2024-05-28 06:14:04,431.6132
2024-05-28 06:13:44,430.6598
2024-05-28 06:13:24,434.4037
2024-05-28 06:13:04,434.937866
2024-05-28 06:12:44,432.829
2024-05-28 06:12:24,427.5298
2024-05-28 06:12:04,431.839722
2024-05-28 06:11:44,428.36557
2024-05-28 06:11:24,430.988953
2024-05-28 06:11:04,435.531464
2024-05-28 06:10:44,432.859283
2024-05-28 06:10:24,430.55542
2024-05-28 06:10:04,429.1159
2024-05-28 06:09:44,428.299744
2024-05-28 06:09:24,425.358063
2024-05-28 06:09:04,421.745026
2024-05-28 06:08:44,425.77
2024-05-28 06:08:24,419.699249
2024-05-28 06:08:04,418.065277
2024-05-28 06:07:44,423.400269
2024-05-28 06:07:24,427.8349
2024-05-28 06:07:04,431.93866
2024-05-28 06:06:44,436.875977
2024-05-28 06:06:24,433.9782
2024-05-28 06:06:04,437.4415
2024-05-28 06:05:44,436.9383
2024-05-28 06:05:24,435.969452
2024-05-28 06:05:04,436.4091
2024-05-28 06:04:44,432.2388
2024-05-28 06:04:24,429.392944
2024-05-28 06:04:04,428.8163
2024-05-28 06:03:44,425.9858
2024-05-28 06:03:24,427.875061
2024-05-28 06:03:04,421.4529
2024-05-28 06:02:44,422.3382
2024-05-28 06:02:24,423.998352
2024-05-28 06:02:04,419.237732
2024-05-28 06:01:44,423.1915
2024-05-28 06:01:24,422.42215
2024-05-28 06:01:04,430.5198
2024-05-28 06:00:44,433.4049
2024-05-28 06:00:24,438.86853
2024-05-28 06:00:04,442.631
2024-05-28 05:59:44,437.7419
2024-05-28 05:59:24,441.029541
2024-05-28 05:59:03,438.154053
2024-05-28 05:58:43,436.9603
2024-05-28 05:58:23,435.392456
2024-05-28 05:58:03,425.307648
2024-05-28 05:57:43,426.1124
2024-05-28 05:57:23,424.851563
2024-05-28 05:57:03,422.2968
2024-05-28 05:56:43,425.3695
2024-05-28 05:56:23,423.611572
2024-05-28 05:56:03,427.2542
2024-05-28 05:55:43,423.6817
2024-05-28 05:55:23,425.44928
2024-05-28 05:55:03,425.569183
2024-05-28 05:54:43,429.65802
2024-05-28 05:54:23,434.1967
2024-05-28 05:54:03,435.877747
2024-05-28 05:53:43,435.888763
2024-05-28 05:53:23,437.147278
2024-05-28 05:53:03,434.7895
2024-05-28 05:52:43,430.047546
2024-05-28 05:52:23,433.520081
2024-05-28 05:52:03,431.499847
2024-05-28 05:51:43,431.7561
2024-05-28 05:51:23,423.006439
2024-05-28 05:51:03,428.7169
2024-05-28 05:50:43,424.619324
2024-05-28 05:50:23,422.4455
2024-05-28 05:50:03,423.9193
2024-05-28 05:49:43,424.748566
2024-05-28 05:48:23,436.84552
2024-05-28 05:48:03,435.35022
2024-05-28 05:47:43,436.9659
2024-05-28 05:47:23,434.038574
2024-05-28 05:47:03,433.542847
2024-05-28 05:46:43,436.878479
2024-05-28 05:46:23,430.034271
2024-05-28 05:46:03,431.349731
2024-05-28 05:45:43,426.581848
2024-05-28 05:45:23,423.128937
2024-05-28 05:45:03,424.899017
2024-05-28 05:44:43,423.6439
2024-05-28 05:44:23,428.013123
2024-05-28 05:44:03,427.055573
2024-05-28 05:43:43,428.487457
2024-05-28 05:43:23,430.665649
2024-05-28 05:43:03,427.487152
2024-05-28 05:42:43,429.712524
2024-05-28 05:42:23,432.800873
2024-05-28 05:42:03,432.3684
2024-05-28 05:41:43,432.96582
2024-05-28 05:41:23,433.717438
2024-05-28 05:41:03,436.665833
2024-05-28 05:40:43,434.248
2024-05-28 05:40:23,429.3871
2024-05-28 05:40:03,431.632141
2024-05-28 05:39:43,433.417969
2024-05-28 05:39:23,429.1046
2024-05-28 05:39:03,430.169617
2024-05-28 05:38:43,425.894257
2024-05-28 05:38:23,430.0274
2024-05-28 05:38:03,420.609619
2024-05-28 05:37:43,425.80603
2024-05-28 05:37:23,427.219574
2024-05-28 05:37:03,429.658234
2024-05-28 05:36:43,429.8739
2024-05-28 05:36:23,435.2333
2024-05-28 05:36:03,426.2918
2024-05-28 05:35:43,437.0718
2024-05-28 05:35:23,433.078522
2024-05-28 05:35:03,431.701935
2024-05-28 05:34:43,436.576782
2024-05-28 05:34:23,429.26712
2024-05-28 05:34:03,430.3501
2024-05-28 05:33:43,431.530365
2024-05-28 05:33:23,429.854156
2024-05-28 05:33:03,427.010468
2024-05-28 05:32:43,430.4573
2024-05-28 05:32:23,428.786682
2024-05-28 05:32:03,426.37796
2024-05-28 05:31:43,429.447937
2024-05-28 05:31:23,426.14563
2024-05-28 05:31:03,425.657349
2024-05-28 05:30:43,431.0493
2024-05-28 05:30:23,424.93396
2024-05-28 05:30:03,433.032928
2024-05-28 05:29:43,428.588623
2024-05-28 05:29:23,427.648834
2024-05-28 05:29:03,431.8575
2024-05-28 05:28:43,433.629456
2024-05-28 05:28:23,431.487518
2024-05-28 05:28:03,429.793976
2024-05-28 05:27:43,430.698059
2024-05-28 05:27:23,432.92157
2024-05-28 05:27:03,427.819946
2024-05-28 05:26:43,429.8844
2024-05-28 05:26:23,434.966034
2024-05-28 05:26:03,432.959442
2024-05-28 05:25:43,438.954437
2024-05-28 05:25:23,435.6004
2024-05-28 05:25:03,436.325439
2024-05-28 05:24:43,430.4629
2024-05-28 05:24:23,423.8927
2024-05-28 05:24:03,429.458038
2024-05-28 05:23:43,423.929047
2024-05-28 05:23:23,418.2817
2024-05-28 05:23:03,421.512939
2024-05-28 05:22:43,425.626526
2024-05-28 05:22:23,423.245026
2024-05-28 05:22:03,427.202881
2024-05-28 05:21:43,430.856934
2024-05-28 05:21:23,438.5118
2024-05-28 05:21:03,436.0882
2024-05-28 05:20:43,438.302216
2024-05-28 05:20:23,438.955719
2024-05-28 05:20:03,434.810059
2024-05-28 05:19:43,435.47406
2024-05-28 05:19:23,435.026459
2024-05-28 05:19:03,427.8724
2024-05-28 05:18:43,425.389648
2024-05-28 05:18:23,428.060974
2024-05-28 05:18:03,430.87854
2024-05-28 05:17:43,427.611053
2024-05-28 05:17:23,427.6401
2024-05-28 05:17:03,428.691376
2024-05-28 05:16:43,430.497955
2024-05-28 05:16:23,426.925232
2024-05-28 05:16:03,426.778473
2024-05-28 05:15:43,422.695068
2024-05-28 05:15:23,423.990265
2024-05-28 05:15:03,425.594147
2024-05-28 05:14:43,427.365448
2024-05-28 05:14:22,422.254974
2024-05-28 05:14:02,433.933258
2024-05-28 05:13:42,429.0535
2024-05-28 05:13:22,434.56076
2024-05-28 05:13:02,431.955444
2024-05-28 05:12:42,434.69162
2024-05-28 05:12:22,438.108
2024-05-28 05:12:02,435.676117
2024-05-28 05:11:42,429.777527
2024-05-28 05:11:22,429.848572
2024-05-28 05:11:02,426.4391
2024-05-28 05:10:42,420.833557
2024-05-28 05:10:22,424.079529
2024-05-28 05:10:02,424.361084
2024-05-28 05:09:42,421.859558
2024-05-28 05:09:22,428.195923
2024-05-28 05:09:02,425.145447
2024-05-28 05:08:42,432.338867
2024-05-28 05:08:22,426.768066
2024-05-28 05:08:02,433.4532
2024-05-28 05:07:42,432.9172
2024-05-28 05:07:22,436.866974
2024-05-28 05:07:02,439.3789
2024-05-28 05:06:42,436.367157
2024-05-28 05:06:22,436.7938
2024-05-28 05:06:02,432.8049
2024-05-28 05:05:42,431.461761
2024-05-28 05:05:22,431.41507
2024-05-28 05:05:02,424.715942
2024-05-28 05:04:42,421.813873
2024-05-28 05:04:22,420.843262
2024-05-28 05:04:02,421.3285
2024-05-28 05:03:42,424.916626
2024-05-28 05:03:22,430.153717
2024-05-28 05:03:02,430.119568
2024-05-28 05:02:42,432.643066
2024-05-28 05:02:22,430.68454
2024-05-28 05:02:02,431.863525
2024-05-28 05:01:42,437.479
2024-05-28 05:01:22,433.7091
2024-05-28 05:01:02,433.9641
2024-05-28 05:00:42,431.347321
2024-05-28 05:00:22,428.0252
2024-05-28 05:00:02,428.2607
2024-05-28 04:59:42,425.491943
2024-05-28 04:59:22,422.897217
2024-05-28 04:59:02,427.322052
2024-05-28 04:58:42,418.987335
2024-05-28 04:58:22,426.935883
2024-05-28 04:58:02,425.880127
2024-05-28 04:57:42,428.4439
2024-05-28 04:57:22,429.758331
2024-05-28 04:57:02,432.273834
2024-05-28 04:56:42,435.19986
2024-05-28 04:56:22,441.363678
2024-05-28 04:56:02,438.108856
2024-05-28 04:55:42,440.1038
2024-05-28 04:55:22,434.738129
2024-05-28 04:55:02,430.765442
2024-05-28 04:54:42,429.6628
2024-05-28 04:54:22,425.699677
2024-05-28 04:54:02,425.069458
2024-05-28 04:53:42,424.043579
2024-05-28 04:53:22,416.576355
2024-05-28 04:53:02,421.0954
2024-05-28 04:52:42,422.492065
2024-05-28 04:52:22,426.21756
2024-05-28 04:52:02,429.8458
2024-05-28 04:51:42,435.172577
2024-05-28 04:51:22,437.196045
2024-05-28 04:51:02,440.367157
2024-05-28 04:50:42,435.491272
2024-05-28 04:50:22,437.178833
2024-05-28 04:50:02,440.5604
2024-05-28 04:49:42,441.007629
2024-05-28 04:48:22,427.6207
2024-05-28 04:48:02,428.9832
2024-05-28 04:47:42,421.75235
2024-05-28 04:47:22,418.7313
2024-05-28 04:47:02,419.0029
2024-05-28 04:46:42,425.88092
2024-05-28 04:46:22,418.453979
2024-05-28 04:46:02,424.036652
2024-05-28 04:45:42,427.713
2024-05-28 04:45:22,429.710083
2024-05-28 04:45:02,437.86615
2024-05-28 04:44:42,435.4335
2024-05-28 04:44:22,441.967438
2024-05-28 04:44:02,438.846039
2024-05-28 04:43:42,438.83783
2024-05-28 04:43:22,437.894226
2024-05-28 04:43:02,437.804352
2024-05-28 04:42:42,435.982452
2024-05-28 04:42:22,429.223175
2024-05-28 04:42:02,430.596283
2024-05-28 04:41:42,426.067444
2024-05-28 04:41:22,426.5636
2024-05-28 04:41:02,419.1367
2024-05-28 04:40:42,419.115784
2024-05-28 04:40:22,420.702362
2024-05-28 04:40:02,425.579865
2024-05-28 04:39:42,424.889954
2024-05-28 04:39:22,426.483032
2024-05-28 04:39:02,429.276
2024-05-28 04:38:42,439.8027
2024-05-28 04:38:22,437.5955
2024-05-28 04:38:02,441.615753
2024-05-28 04:37:42,441.253326
2024-05-28 04:37:22,438.725647
2024-05-28 04:37:02,434.168823
2024-05-28 04:36:42,431.8269
2024-05-28 04:36:22,428.787
2024-05-28 04:36:02,428.0844
2024-05-28 04:35:42,431.965485
2024-05-28 04:35:22,423.494965
2024-05-28 04:35:02,422.750336
2024-05-28 04:34:42,424.6005
2024-05-28 04:34:22,424.672455
2024-05-28 04:34:02,424.192444
2024-05-28 04:33:42,422.057983
2024-05-28 04:33:22,426.1155
2024-05-28 04:33:02,428.879883
2024-05-28 04:32:42,437.3954
2024-05-28 04:32:22,438.961365
2024-05-28 04:32:02,438.4947
2024-05-28 04:31:42,434.12027
2024-05-28 04:31:22,431.3325
2024-05-28 04:31:02,428.157623
2024-05-28 04:30:42,426.534729
2024-05-28 04:30:22,425.274384
2024-05-28 04:30:02,420.042755
2024-05-28 04:29:42,428.3105
2024-05-28 04:29:22,420.952759
2024-05-28 04:29:02,420.735046
2024-05-28 04:28:41,427.573883
2024-05-28 04:28:21,430.398865
2024-05-28 04:28:01,437.1401
2024-05-28 04:27:41,431.461243
2024-05-28 04:27:21,438.422668
2024-05-28 04:27:01,434.7874
2024-05-28 04:26:41,436.9803
2024-05-28 04:26:21,433.663452
2024-05-28 04:26:01,434.777832
2024-05-28 04:25:41,432.25705
2024-05-28 04:25:21,426.573578
2024-05-28 04:25:01,426.316
2024-05-28 04:24:41,420.661133
2024-05-28 04:24:21,419.698029
2024-05-28 04:24:01,426.422363
2024-05-28 04:23:41,425.319366
2024-05-28 04:23:21,430.5
2024-05-28 04:23:01,428.546234
2024-05-28 04:22:41,430.657562
2024-05-28 04:22:21,435.057861
2024-05-28 04:22:01,436.963745
2024-05-28 04:21:41,436.198
2024-05-28 04:21:21,439.963531
2024-05-28 04:21:01,436.2873
2024-05-28 04:20:41,430.968
2024-05-28 04:20:21,429.977722
2024-05-28 04:20:01,424.774658
2024-05-28 04:19:41,427.503937
2024-05-28 04:19:21,423.364624
2024-05-28 04:19:01,420.487854
2024-05-28 04:18:41,426.6778
2024-05-28 04:18:21,422.291779
2024-05-28 04:18:01,425.779877
2024-05-28 04:17:41,427.051331
2024-05-28 04:17:21,432.347229
2024-05-28 04:17:01,431.504974
2024-05-28 04:16:41,429.9027
2024-05-28 04:16:21,435.0882
2024-05-28 04:16:01,432.445648
2024-05-28 04:15:41,433.411072
2024-05-28 04:15:21,431.7442
2024-05-28 04:15:01,429.62558
2024-05-28 04:14:41,431.797852
2024-05-28 04:14:21,429.5742
2024-05-28 04:14:01,426.410339
2024-05-28 04:13:41,430.6341
2024-05-28 04:13:21,433.4745
2024-05-28 04:13:01,424.5682
2024-05-28 04:12:41,427.8743
2024-05-28 04:12:21,427.098267
2024-05-28 04:12:01,431.462128
2024-05-28 04:11:41,431.768433
