,值
32476,430.7886
32477,432.892426
32478,439.2946
32479,435.807983
32480,434.210449
32481,438.569244
32482,435.393555
32483,438.3617
32484,432.15802
32485,435.35022
32486,436.974854
32487,430.24173
32488,430.662323
32489,434.453522
32490,437.504333
32491,430.980316
32492,431.555878
32493,431.901184
32494,431.8544
32495,433.37915
32496,430.370178
32497,431.366882
32498,426.897034
32499,427.507751
32500,428.045044
32501,427.989746
32502,425.780365
32503,427.700226
32504,425.359955
32505,421.882446
32506,425.959
32507,428.5825
32508,428.1034
32509,423.539917
32510,428.5712
32511,426.8643
32512,427.174347
32513,428.251648
32514,423.175171
32515,428.5438
32516,420.713379
32517,422.99
32518,417.8945
32519,421.335968
32520,427.422577
32521,431.087555
32522,431.306183
32523,429.240021
32524,423.162445
32525,426.928284
32526,430.705872
32527,431.1783
32528,426.9057
32529,428.993134
32530,429.379639
32531,433.397736
32532,431.5689
32533,430.2311
32534,433.508972
32535,436.007416
32536,433.560516
32537,428.0988
32538,430.093475
32539,432.818176
32540,431.0412
32541,435.9205
32542,438.030029
32543,431.7072
32544,430.866821
32545,435.9434
32546,441.290283
32547,433.312775
32548,436.870422
32549,437.556152
32550,438.4901
32551,437.7506
32552,437.762482
32553,437.3725
32554,434.9458
32555,434.415649
32556,439.039063
32557,431.860626
32558,431.7106
32559,436.797241
32560,429.007324
32561,430.272644
32562,430.279236
32563,426.0311
32564,427.428436
32565,424.847321
32566,428.934082
32567,429.302
32568,422.6739
32569,422.5547
32570,423.1909
32571,423.224152
32572,422.970428
32573,425.507263
32574,425.554321
32575,422.6286
32576,425.555573
32577,423.308044
32578,426.478668
32579,430.599823
32580,426.72467
32581,425.454041
32582,424.838318
32583,426.0637
32584,425.670715
32585,426.498077
32586,425.1784
32587,428.4514
32588,427.86438
32589,431.077667
32590,426.37558
32591,428.069824
32592,429.606628
32593,427.807983
32594,429.577759
32595,434.464142
32596,428.176117
32597,431.634369
32598,433.8631
32599,431.1353
32600,429.758545
32601,432.613739
32602,435.649261
32603,430.944
32604,432.645782
32605,436.071045
32606,433.234375
32607,432.43924
32608,434.680664
32609,435.54425
32610,434.669159
32611,435.28598
32612,435.798248
32613,431.860931
32614,431.247
32615,431.4982
32616,431.7606
32617,437.999817
32618,430.575165
32619,432.378845
32620,435.439056
32621,435.368347
32622,430.9078
32623,430.224426
32624,429.724823
32625,432.35907
32626,433.9823
32627,435.608765
32628,430.856445
32629,434.62323
32630,431.7185
32631,429.0443
32632,426.017761
32633,428.209869
32634,430.023071
32635,429.4885
32636,426.114868
32637,424.945648
32638,421.752869
32639,424.943
32640,426.8867
32641,426.07843
32642,423.176
32643,425.0577
32644,425.013
32645,419.018951
32646,423.7554
32647,420.359863
32648,422.081543
32649,421.673157
32650,418.766418
32651,423.364655
32652,429.278442
32653,423.458069
32654,427.545074
32655,428.47
32656,427.086151
32657,421.4749
32658,426.7061
32659,429.472534
32660,428.735352
32661,425.250244
32662,428.3082
32663,431.741272
32664,431.434845
32665,429.0989
32666,436.575745
32667,437.465424
32668,437.534943
32669,440.143921
32670,436.94986
32671,436.1837
32672,436.069824
32673,432.591156
32674,440.843323
32675,441.139465
32676,437.441437
32677,438.525146
32678,434.641479
32679,438.7395
32680,431.558472
32681,433.1926
32682,432.091248
32683,430.2459
32684,431.565216
32685,431.430328
32686,433.266724
32687,431.497
32688,434.632263
32689,428.8314
32690,424.038727
32691,424.64624
32692,430.244568
32693,425.644257
32694,420.4331
32695,419.734528
32696,425.06546
32697,428.827942
32698,423.214661
32699,421.128418
32700,425.449341
32701,425.457336
32702,421.647949
32703,422.1903
32704,419.1106
32705,420.975128
32706,420.60025
32707,417.612366
32708,424.173218
32709,424.8311
32710,422.3159
32711,418.8445
32712,421.4146
32713,422.083466
32714,416.5396
32715,422.035522
32716,425.322266
32717,423.9729
32718,433.637146
32719,435.110565
32720,426.025238
32721,428.513245
32722,424.4601
32723,427.19577
32724,431.4652
32725,434.658142
32726,432.241455
32727,436.566467
32728,434.585327
32729,433.867218
32730,438.5179
32731,436.4978
32732,436.728943
32733,434.676117
32734,436.168
32735,441.556183
32736,436.383026
32737,439.3727
32738,439.634918
32739,439.722534
32740,439.1204
32741,437.589966
32742,437.269836
32743,438.9662
32744,441.055542
32745,437.886261
32746,441.114258
32747,436.084442
32748,438.9917
32749,440.0138
32750,439.267273
32751,437.240753
32752,437.32135
32753,437.923218
32754,434.385651
32755,436.4856
32756,437.656128
32757,434.134644
32758,433.4528
32759,438.000031
32760,436.020538
32761,432.6067
32762,432.1291
32763,431.7323
32764,430.51532
32765,432.3862
32766,432.598022
32767,430.4778
32768,426.791443
32769,426.601868
32770,426.8512
32771,429.5564
32772,433.506744
32773,426.378082
32774,428.6995
32775,426.24527
32776,427.141174
32777,429.277466
32778,425.953766
32779,426.436829
32780,425.305878
32781,425.370728
32782,424.64386
32783,430.387756
32784,424.404724
32785,422.296
32786,424.7447
32787,417.943573
32788,420.276123
32789,427.070648
32790,426.801117
32791,419.7145
32792,425.0291
32793,418.326843
32794,418.4712
32795,416.883667
32796,418.9276
32797,420.667358
32798,420.858368
32799,422.905945
32800,417.840576
32801,423.071655
32802,424.246643
32803,428.718323
32804,421.628357
32805,426.5615
32806,423.4725
32807,427.786346
32808,423.9412
32809,429.2714
32810,429.1098
32811,427.3454
32812,430.374756
32813,433.82077
32814,432.636627
32815,430.1749
32816,433.468
32817,434.421936
32818,430.724976
32819,433.9311
32820,440.616821
32821,437.7993
32822,439.594421
32823,441.11853
32824,438.74884
32825,438.779
32826,442.599335
32827,439.607178
32828,438.450073
32829,440.6983
32830,443.428436
32831,436.200531
32832,439.135681
32833,439.1274
32834,437.8197
32835,437.280823
32836,441.405548
32837,441.3414
32838,438.849548
32839,435.408966
32840,434.514679
32841,431.386566
32842,433.184326
32843,432.156
32844,431.604858
32845,431.7651
32846,430.137054
32847,434.1793
32848,435.7051
32849,426.743042
32850,427.030334
32851,426.8853
32852,430.318848
32853,427.252441
32854,424.5445
32855,429.845551
32856,423.862122
32857,427.83905
32858,423.265747
32859,422.057556
32860,426.2792
32861,421.964325
32862,420.1195
32863,418.873474
32864,418.0154
32865,423.261536
32866,420.211
32867,418.450378
32868,420.283
32869,422.895935
32870,420.6519
32871,420.144043
32872,423.833282
32873,419.886169
32874,426.07312
32875,427.322327
32876,419.274
32877,417.248962
32878,422.236023
32879,428.55658
32880,430.131317
32881,426.855072
32882,426.330139
32883,430.0764
32884,429.766266
32885,432.504059
32886,429.3324
32887,437.4893
32888,434.508667
32889,432.8418
32890,430.2045
32891,432.162537
32892,429.177155
32893,435.542816
32894,439.5672
32895,439.064026
32896,435.9193
32897,441.45343
32898,438.6429
32899,436.4325
32900,432.880127
32901,437.4184
32902,434.8211
32903,435.039673
32904,431.431915
32905,437.32782
32906,434.669861
32907,432.8371
32908,432.2509
32909,434.904816
32910,431.919922
32911,432.070435
32912,431.064056
32913,431.21402
32914,430.849365
32915,426.267273
32916,425.043518
32917,428.126068
32918,428.7155
32919,425.878632
32920,424.966675
32921,429.677246
32922,429.957367
32923,430.462341
32924,428.493164
32925,428.0473
32926,431.9074
32927,428.318542
32928,430.2596
32929,433.212646
32930,430.809448
32931,432.350647
32932,433.384064
32933,433.988617
32934,431.250854
32935,430.764526
32936,429.209564
32937,425.26413
32938,425.407684
32939,424.014465
32940,424.8044
32941,432.9987
32942,428.303253
32943,427.407776
32944,424.131653
32945,426.906433
32946,428.687622
32947,425.095947
32948,427.9369
32949,429.1973
32950,428.332245
32951,424.381256
32952,425.664673
32953,425.425629
32954,427.829346
32955,430.589935
32956,427.194183
32957,430.4797
32958,430.037842
32959,430.564636
32960,429.680267
32961,428.6809
32962,429.934967
32963,430.405
32964,428.307343
32965,427.484467
32966,426.97052
32967,431.342346
32968,432.209229
32969,431.824249
32970,429.06308
32971,431.838135
32972,431.9247
32973,435.8489
32974,435.244934
32975,429.5963
32976,434.3986
32977,434.263763
32978,431.43222
32979,430.6905
32980,437.332428
32981,433.55423
32982,432.127441
32983,429.2071
32984,428.206116
32985,431.221375
32986,427.9532
32987,431.2571
32988,429.151917
32989,426.110657
32990,428.27182
32991,435.4664
32992,430.091
32993,431.7174
32994,431.9615
32995,434.1686
32996,432.5619
32997,426.519958
32998,430.3277
32999,428.7445
33000,425.378021
33001,426.744965
33002,430.881531
33003,432.3501
33004,430.729675
33005,427.545349
33006,432.7633
33007,434.2846
33008,426.0016
33009,426.4293
33010,427.152374
33011,431.613953
33012,433.3758
33013,428.614471
33014,428.8526
33015,429.386169
33016,430.421173
33017,432.6693
33018,426.497284
33019,430.3168
33020,431.692
33021,427.797455
33022,430.888031
33023,425.581451
33024,426.443085
33025,429.5161
33026,425.7901
33027,426.034363
33028,429.070618
33029,433.012238
33030,423.243439
33031,428.201752
33032,431.246582
33033,427.606964
33034,428.3693
33035,427.785553
33036,426.387451
33037,428.669434
33038,433.358429
33039,429.158478
33040,431.864563
33041,427.057617
33042,427.483032
33043,425.770966
33044,433.6063
33045,431.925232
33046,425.977417
33047,429.9403
33048,435.738342
33049,432.420868
33050,426.346863
33051,427.865234
33052,429.266174
33053,432.074677
33054,428.7818
33055,430.965942
33056,430.656128
33057,432.6071
33058,432.580231
33059,435.896484
33060,434.130676
33061,431.842041
33062,431.171143
33063,431.6748
33064,434.113464
33065,432.939331
33066,434.14917
33067,431.115326
33068,433.513916
33069,428.805847
33070,430.582275
33071,430.6283
33072,432.1007
33073,432.5816
33074,434.4573
33075,427.133667
33076,428.982117
33077,431.224152
33078,429.690338
33079,427.19046
33080,427.888275
33081,427.3122
33082,427.883972
33083,427.943756
33084,426.835876
33085,428.133484
33086,429.226624
33087,429.545746
33088,428.111267
33089,430.4934
33090,434.21167
33091,428.99527
33092,431.754456
33093,429.576477
33094,426.678162
33095,429.567078
33096,435.166168
33097,434.600616
33098,433.97168
33099,433.45578
33100,430.295044
33101,432.972015
33102,436.0736
33103,435.67804
33104,431.809875
33105,437.2276
33106,432.836639
33107,433.060242
33108,434.447418
33109,437.528625
33110,435.1073
33111,432.66156
33112,434.324036
33113,432.86557
33114,430.525116
33115,432.4253
33116,433.245178
33117,431.85144
33118,432.350372
33119,435.4623
33120,433.03598
33121,432.6829
33122,431.6557
33123,428.229462
33124,428.783051
33125,422.38147
33126,423.579865
33127,422.1579
33128,422.577728
33129,425.905151
33130,424.277222
33131,428.927734
33132,421.7384
33133,424.041
33134,424.334961
33135,424.5686
33136,427.454254
33137,421.836975
33138,423.405029
33139,425.242462
33140,431.5807
33141,421.049957
33142,428.103241
33143,428.753418
33144,423.466553
33145,420.89447
33146,423.016937
33147,430.951416
33148,423.380219
33149,424.174255
33150,430.797272
33151,428.939636
33152,426.954254
33153,425.164551
33154,422.385956
33155,427.0741
33156,430.593018
33157,428.281372
33158,428.521423
33159,432.027618
33160,430.626984
33161,431.290344
33162,429.8306
33163,432.0084
33164,433.143066
33165,429.9568
33166,435.003357
33167,433.510681
33168,433.974976
33169,433.8914
33170,430.612061
33171,434.163452
33172,436.461853
33173,435.083679
33174,434.213684
33175,435.157654
33176,433.77887
33177,434.75647
33178,433.521118
33179,436.9453
33180,438.2504
33181,432.222229
33182,431.0318
33183,433.7522
33184,432.778168
33185,436.132629
33186,433.7578
33187,432.9849
33188,434.123322
33189,433.4198
33190,432.27594
33191,432.5305
33192,432.4367
33193,432.787262
33194,426.591431
33195,428.934
33196,432.705231
33197,427.70163
33198,428.756348
33199,430.15152
33200,428.76474
33201,425.366821
33202,432.813782
33203,431.175385
33204,428.020233
33205,424.503571
33206,427.383026
33207,429.4369
33208,424.518555
33209,429.29
33210,429.1567
33211,427.252777
33212,426.58725
33213,429.679932
33214,429.11
33215,430.866882
33216,423.3115
33217,424.446442
33218,429.1246
33219,424.797241
33220,423.266022
33221,427.7705
33222,431.563538
33223,425.22464
33224,424.254028
33225,427.636932
33226,427.454742
33227,425.9639
33228,429.893127
33229,432.031769
33230,424.88205
33231,427.024078
33232,428.112244
33233,427.94278
33234,423.7827
33235,427.1106
33236,427.421
33237,426.092438
33238,428.787781
33239,430.278534
33240,430.356873
33241,434.1274
33242,430.200073
33243,435.152832
33244,435.1079
33245,432.1874
33246,431.7307
33247,433.320526
33248,438.27243
33249,439.1896
33250,435.360016
33251,437.1782
33252,437.2974
33253,435.2886
33254,435.7724
33255,436.751862
33256,433.927551
33257,434.625977
33258,438.847778
33259,432.606567
33260,430.256683
33261,435.865936
33262,435.6255
33263,434.192719
33264,430.531219
33265,430.2036
33266,428.454651
33267,429.835327
33268,434.631958
33269,425.4163
33270,427.804657
33271,433.3705
33272,429.379944
33273,425.5527
33274,428.489655
33275,424.4744
33276,426.9425
33277,430.280884
33278,424.609924
33279,429.2474
33280,425.102
33281,426.537079
33282,428.459381
33283,422.132446
33284,428.246216
33285,427.175934
33286,425.1721
33287,424.055542
33288,420.7902
33289,424.844727
33290,427.038116
33291,420.8162
33292,419.798676
33293,423.657867
33294,426.466827
33295,429.2871
33296,423.790131
33297,425.646027
33298,425.104156
33299,423.694427
33300,423.901825
33301,426.912476
33302,431.3532
33303,428.3273
33304,432.682129
33305,425.0944
33306,430.3584
33307,434.1767
33308,428.4255
33309,432.4192
33310,430.5779
33311,433.015839
33312,435.773376
33313,436.068573
33314,438.8136
33315,435.522522
33316,437.544464
33317,433.307526
33318,437.800781
33319,435.6314
33320,437.403229
33321,438.291168
33322,436.9875
33323,437.6767
33324,437.100128
33325,437.106079
33326,436.142822
33327,439.541656
33328,432.453217
33329,434.6332
33330,439.409058
33331,433.758423
33332,433.607758
33333,437.6861
33334,428.665649
33335,432.57785
33336,434.061523
33337,429.190582
33338,429.3805
33339,426.06427
33340,428.6556
33341,425.774933
33342,422.692657
33343,423.485626
33344,425.3499
33345,420.626953
33346,422.476929
33347,420.207855
33348,423.293579
33349,418.655579
33350,422.400238
33351,422.367981
33352,421.9949
33353,420.2736
33354,419.8483
33355,417.115875
33356,421.963226
33357,420.468445
33358,422.8433
33359,424.0761
33360,424.634552
33361,424.37738
33362,423.068848
33363,424.976959
33364,424.78775
33365,430.3237
33366,425.8697
33367,427.427063
33368,428.923279
33369,431.266235
33370,434.113831
33371,430.2696
33372,435.6411
33373,437.769257
33374,442.314056
33375,440.365082
33376,439.467468
33377,439.088
33378,438.8277
33379,437.731628
33380,437.4295
33381,435.78183
33382,437.71283
33383,439.135162
33384,437.6278
33385,437.9521
33386,438.441
33387,439.859619
33388,439.88092
33389,439.025116
33390,432.788
33391,431.722382
33392,431.7358
33393,436.010529
33394,428.2219
33395,430.2428
33396,432.674347
33397,435.777252
33398,428.447723
33399,428.955353
33400,429.4887
33401,429.1973
33402,423.443359
33403,424.0523
33404,429.3664
33405,428.030426
33406,422.138184
33407,419.3101
33408,418.570618
33409,419.7355
33410,421.087
33411,422.3124
33412,417.9645
33413,418.796967
33414,424.1224
33415,422.7106
33416,419.9949
33417,418.2362
33418,422.657867
33419,414.846924
33420,418.6263
33421,419.540283
33422,419.0714
33423,422.6209
33424,420.640717
33425,418.8532
33426,419.825256
33427,424.783234
33428,426.443237
33429,427.7855
33430,428.424255
33431,429.7637
33432,429.593079
33433,428.2526
33434,422.6131
33435,427.9161
33436,434.520874
33437,428.4532
33438,430.17276
33439,436.366333
33440,436.9157
33441,435.4354
33442,438.601776
33443,438.631683
33444,435.4143
33445,437.102875
33446,438.842316
33447,437.704437
33448,433.9773
33449,436.821564
33450,439.123474
33451,439.176971
33452,435.010681
33453,437.093475
33454,441.9141
33455,436.960175
33456,437.023071
33457,441.0123
33458,438.425354
33459,436.886444
33460,434.036743
33461,435.812927
33462,433.708435
33463,431.5404
33464,434.812134
33465,433.215
33466,429.9515
33467,434.4499
33468,433.926636
33469,430.366669
33470,433.1228
33471,431.726166
33472,431.4731
33473,427.494843
33474,431.8064
33475,431.293884
33476,427.52774
33477,426.157654
33478,426.589539
33479,430.796631
33480,425.347931
33481,427.539642
33482,424.670319
33483,426.18103
33484,426.45813
33485,423.845154
33486,421.473633
33487,425.566467
33488,424.7006
33489,421.9866
